exp	item	text	mean_rating	LogProb	MeanLP	NormLPDiv	NormLPSub	SLOR	WordLPMin-1	WordLPMin-2	WordLPMin-3	WordLPMin-4	WordLPMin-5	WordLPMean	WordLPMeanQ1	WordLPMeanQ2	condition	structure	distance	itemID	subdesign
SWP	10	Who worries if you leave the keys in the car?	0.479801208	-21.506152659654617	-2.389572517739402	-0.17610871397712544	100.6124647214707	11.179162746830078	-0.44047808547604395	-0.31611403795456233	-0.2701781773979235	-0.03973207297791631	-0.09151842403848458	-0.18501625213736514	-0.37829606171530317	-0.2666255934516115	ADJ.isl.ma	island	matrix	ADJ.isl.ma.3.a	adj
SWP	11	Who blushes if you submit a drawing to the art contest?	0.443017715	-35.034517012070864	-3.5034517012070863	-0.22068887030230205	123.71620278671281	12.371620278671282	-0.251785464750132	-0.6095886583868162	-0.8920045330003125	-0.2777762250959738	-0.10547814856478245	-0.2790878742480337	-0.43068706156847414	-0.42732660595960337	ADJ.isl.ma	island	matrix	ADJ.isl.ma.4.a	adj
SWP	12	Who sneezes if you leave a window open at night?	0.2546564	-8.232894176217087	-0.9147660195796763	-0.05431526009244144	143.34318522034985	15.927020580038873	-0.2786378985511763	-0.11564164937549162	-0.25151265723868743	-0.13298064263902729	-0.05071511769457722	-0.09414396069703444	-0.197139773963334	-0.19469321195109568	ADJ.isl.ma	island	matrix	ADJ.isl.ma.5.a	adj
SWP	13	Who notices if you turn the air conditioning on at night?	0.658721208	-17.656365554779768	-1.7656365554779767	-0.12412001641339247	124.5959968359382	12.459599683593819	-0.40908077110943386	-0.39118453664459407	-0.16502765763894317	-0.19393910846567086	-0.12449578627009765	-0.13559316832599813	-0.40013265387701397	-0.256745572025748	ADJ.isl.ma	island	matrix	ADJ.isl.ma.6.a	adj
SWP	14	Who objects if you write the equation on the blackboard?	0.950162748	-33.464399330317974	-3.7182665922575526	-0.2817722665711781	85.29959308646085	9.477732565162317	-0.8877655644376883	-0.5312770343128821	-0.32749473989130184	-0.1859138868246358	-0.056005274156493305	-0.3055702306374209	-0.7095212993752852	-0.483112806366627	ADJ.isl.ma	island	matrix	ADJ.isl.ma.7.a	adj
SWP	15	Who complains if you keep the copy paper in your office?	0.626210993	-38.178059628931805	-3.8178059628931806	-0.2734773484195883	101.42421401296531	10.14242140129653	-0.9035498303756435	-0.6898942795945728	-0.6295222443300932	-0.2508698023744817	-0.07525115626349972	-0.30671822040349117	-0.7967220549851082	-0.5098174625876581	ADJ.isl.ma	island	matrix	ADJ.isl.ma.8.a	adj
SWP	16	What do you think that you forgot at the office?	0.530592899	-27.348196300677955	-3.038688477853106	-0.23235512927559498	90.35179330549265	10.03908814505474	-0.5516328753318512	-0.16047766051471274	-0.3807416956550549	-0.36678148556504064	-0.24004908486883283	-0.2247189653974585	-0.356055267923282	-0.3649084292666649	ADJ.non.em	non	embedded	ADJ.non.em.1.a	adj
SWP	17	What do you wish that you bought at the auction?	0.224100755	-26.342130832374096	-2.926903425819344	-0.22122532423298227	92.73162767021044	10.303514185578939	-0.7024157371570473	-0.5253641827757181	-0.2343602930247465	-0.039568940093268244	-0.16194679754463942	-0.2267547323348397	-0.6138899599663827	-0.37542728826269506	ADJ.non.em	non	embedded	ADJ.non.em.2.a	adj
SWP	18	What do you suspect that you left in the car?	0.372688053	-25.715231016278267	-2.857247890697585	-0.22601179417951825	88.06303931528235	9.784782146142483	-0.6402147799291675	-0.5138417073592396	-0.11408526038637161	-0.2765548590499916	-0.2948331721893902	-0.21974013982625068	-0.5770282436442036	-0.38617415168119257	ADJ.non.em	non	embedded	ADJ.non.em.3.a	adj
SWP	19	What do you think that you will submit to the art contest?	0.717471328	-39.52768860757351	-3.593426237052137	-0.2885960705926947	97.43775422189682	8.857977656536075	-0.2627739916732756	-0.5687480007893407	-0.5771571200804988	-0.30365262331676945	-0.4250181857152247	-0.2679961332618723	-0.41576099623130813	-0.4274699843150218	ADJ.non.em	non	embedded	ADJ.non.em.4.a	adj
SWP	20	What do you hope that I will leave open at night?	0.354517419	-34.836853571236134	-3.4836853571236133	-0.26175018137424605	98.25514043745943	9.825514043745944	-0.9401472273177522	-0.5936037681270399	-0.38243698386661196	-0.43270122888847484	-0.06745101676429846	-0.27553739271407773	-0.766875497722396	-0.4832680449928355	ADJ.non.em	non	embedded	ADJ.non.em.5.a	adj
SWP	21	What do you complain that I turn on at night?	-0.236185218	-41.48225301504135	-4.609139223893483	-0.3406139279911438	80.30446680494181	8.922718533882424	-0.8042566871748935	-0.7243032588016269	-0.6572973482138238	-0.5922436545690606	-0.34026275529423927	-0.4065779060408363	-0.7642799729882602	-0.6945252371898513	ADJ.non.em	non	embedded	ADJ.non.em.6.a	adj
SWP	22	What do you claim that you wrote on the blackboard?	-0.79002272	-24.43022452481091	-2.7144693916456566	-0.2110039732268648	91.35064988812873	10.15007220979208	-1.0562168867036734	-0.20403264399275411	-0.06952045554625684	-0.13703548231991514	-0.21618019136383881	-0.21164441279251078	-0.6301247653482138	-0.3667013671406499	ADJ.non.em	non	embedded	ADJ.non.em.7.a	adj
SWP	23	What do you propose that you keep in your office?	0.487779164	-27.463500781916082	-3.0515000868795648	-0.22660275692738677	93.73317464386686	10.414797182651874	-0.6732523760051924	-0.668222868603509	-0.14288492154879454	-0.11067536854801586	-0.05162786985507872	-0.18983443261832902	-0.6707376223043506	-0.39875888367637796	ADJ.non.em	non	embedded	ADJ.non.em.8.a	adj
SWP	24	Who thinks that you forgot a briefcase at the office?	0.876813995	-40.73614153265953	-4.526237948073281	-0.27591366857908456	106.90475550025937	11.878306166695486	-0.24165174049904137	-0.3874069669773717	-0.39671392902530916	-0.857291112692713	-0.10302909889793736	-0.3429902349223124	-0.31452935373820656	-0.4707659372986088	ADJ.non.ma	non	matrix	ADJ.non.ma.1.a	adj
SWP	25	Who wishes that you bought a painting at the auction?	0.31147846	-33.449938639998436	-3.7166598488887153	-0.26711475524679634	91.77690855941184	10.197434284379092	-0.7403158992145831	-0.33725470021020665	-0.28341428570312766	-0.4185142317656709	-0.5401273038157016	-0.29885734788664453	-0.5387852997123949	-0.4448747792233971	ADJ.non.ma	non	matrix	ADJ.non.ma.2.a	adj
SWP	26	Who suspects that you left the keys in the car?	0.570244194	-23.67051962018013	-2.63005773557557	-0.20212139446363314	93.43989159083627	10.382210176759585	-0.4579680740481575	-0.5307036743717793	-0.2799312227078564	-0.2737735663324901	-0.3263261622472259	-0.23456457195909966	-0.4943358742099684	-0.38559413436507084	ADJ.non.ma	non	matrix	ADJ.non.ma.3.a	adj
SWP	27	Who thinks that you will submit a drawing to the art contest?	1.151243882	-39.75336978584528	-3.6139427078041164	-0.2749972181432136	104.80580086417359	9.527800078561235	-0.23335713564501176	-0.3830364392123525	-0.592879086045854	-0.30456303166087323	-0.8111749513468896	-0.3034830924861414	-0.3081967874286821	-0.46500212878219627	ADJ.non.ma	non	matrix	ADJ.non.ma.4.a	adj
SWP	28	Who hopes that you will leave a window open at night?	0.535993078	-23.93458116427064	-2.393458116427064	-0.17377484109630265	113.79871217827116	11.379871217827116	-0.6530198879893911	-0.5348272978989494	-0.41198207501551953	-0.1332430833204732	-0.10665439832964813	-0.2040793829530418	-0.5939235929441703	-0.3679453485107963	ADJ.non.ma	non	matrix	ADJ.non.ma.5.a	adj
SWP	29	Who complains that you turn on the air conditioning at night?	0.915405936	-17.24100520380307	-1.724100520380307	-0.1222995537555606	123.73256889657807	12.373256889657807	-0.30001752452037855	-0.5249118311046419	-0.13052527648598916	-0.25307401992046497	-0.02881397753817698	-0.1466802124202149	-0.4124646778125102	-0.2474685259139303	ADJ.non.ma	non	matrix	ADJ.non.ma.6.a	adj
SWP	30	Who claims that you wrote the equation on the blackboard?	0.998686256	-28.81947423517704	-3.20216380390856	-0.24633082747133614	88.17552201039263	9.797280223376958	-0.6247757084134359	-0.5799018493202233	-0.4635930738554957	-0.06853862953574384	-0.16063329853983555	-0.2584313185231404	-0.6023387788668295	-0.4342023152812246	ADJ.non.ma	non	matrix	ADJ.non.ma.7.a	adj
SWP	31	Who proposes that you keep the copy paper in your office?	0.640981055	-44.7409822223708	-4.47409822223708	-0.3271289810254603	92.0276467206229	9.20276467206229	-0.7570245375881238	-0.9261787122747861	-0.7230185300391384	-0.07968556140462904	-0.4580323545093197	-0.314156245018561	-0.841601624931455	-0.5887879391631994	ADJ.non.ma	non	matrix	ADJ.non.ma.8.a	adj
SWP	32	What did you make the suggestion that I play?	-0.894848624	-38.983064875006676	-4.8728831093758345	-0.3598128363217615	69.3595536750058	8.669944209375725	-0.26928893799692366	-0.6367988851706663	-0.5944386012312339	-0.8775948799444578	-0.2608007977821621	-0.4087546051324386	-0.453043911583795	-0.5945303260858205	NP.d.isl.em	island	embedded	NP.d.isl.em.1.a	np
SWP	33	What did you doubt the prediction that you would finish?	-0.567507175	-47.35223738849163	-5.261359709832403	-0.3869653549944029	75.01591980526165	8.335102200584627	-0.875748906189002	-0.31078339496995494	-0.6030239555408469	-0.5536373055855996	-0.5630151262469127	-0.3598510446188275	-0.5932661505794785	-0.5857983905713509	NP.d.isl.em	island	embedded	NP.d.isl.em.2.a	np
SWP	34	What did you hear the rumor that you won?	-1.214869897	-41.40634773671627	-5.175793467089534	-0.36183529976752676	73.02789282333735	9.12848660291717	-0.6055543907933553	-0.2843539699697339	-0.44978609658469837	-0.4267910373659929	-0.801429711748968	-0.36747994154859254	-0.44495418038154455	-0.44162137367844506	NP.d.isl.em	island	embedded	NP.d.isl.em.3.a	np
SWP	35	What did you deny the fact that you could afford?	-0.691559161	-32.947163950651884	-3.660795994516876	-0.27205750424177727	88.15651243010241	9.795168047789156	-0.3070828056372937	-0.5661147933460209	-0.46960629747720906	-0.3604161202210566	-0.07920279552191703	-0.20815127590002597	-0.43659879949165725	-0.425805004170395	NP.d.isl.em	island	embedded	NP.d.isl.em.4.a	np
SWP	36	What did you verify the statement that you owned?	-0.897780496	-54.10865931212902	-6.763582414016128	-0.4859919004206942	57.22788614323841	7.153485767904801	-1.0295587825576187	-0.42604140126084994	-0.9436913891446271	-0.3480620957392292	-0.28782779272991227	-0.40652784802353736	-0.7278000919092343	-0.6868384171755813	NP.d.isl.em	island	embedded	NP.d.isl.em.5.a	np
SWP	37	What did you make the claim that you saw?	-1.086991883	-30.488726072013378	-3.8110907590016723	-0.2879660783872825	75.387376567442	9.42342207093025	-0.7999858007444318	-0.18201652225442455	-0.5013610917483788	-0.7016617763011402	-0.20660164884387802	-0.30951857982135317	-0.4910011614994282	-0.5462562977620938	NP.d.isl.em	island	embedded	NP.d.isl.em.6.a	np
SWP	38	What did you doubt the possibility that you could find?	-0.601526493	-37.492871917784214	-4.165874657531579	-0.30730858463488553	84.51111297684422	9.390123664093801	-0.7120255571615531	-0.5976444232021286	-0.6379088899142954	-0.17573806745037995	-0.18948904598336952	-0.2768937181994461	-0.6548349901818409	-0.5308292344320893	NP.d.isl.em	island	embedded	NP.d.isl.em.7.a	np
SWP	39	What did you hear the rumor that I sold?	-0.57196031	-40.219790041446686	-5.027473755180836	-0.35401983974102874	73.38906891648097	9.17363361456012	-0.607790364023201	-0.22826500823256066	-0.5962093440687793	-0.4317117213005841	-0.5819780328872146	-0.3628918913582343	-0.4180276861278808	-0.4659941094062813	NP.d.isl.em	island	embedded	NP.d.isl.em.8.a	np
SWP	40	Who made the suggestion that you play golf?	0.481846135	-14.574655355885625	-2.082093622269375	-0.14284459129112764	87.45689672564485	12.493842389377836	-0.16449237289900656	-0.2688293079583325	-0.2002607135026157	-0.12641604727821718	-0.210851417323862	-0.14174664505966977	-0.16449237289900656	-0.21119413145331825	NP.d.isl.ma	island	matrix	NP.d.isl.ma.1.a	np
SWP	41	Who doubted the prediction that you would finish your homework?	0.836125437	-34.615803956985474	-3.8462004396650524	-0.2619285296363864	97.54163610897342	10.837959567663713	-0.5658381620367122	-0.6075136505306841	-0.21764875049016807	-0.14785535794284088	-0.36816432366677876	-0.226238393689207	-0.5866759062836981	-0.3847139802501013	NP.d.isl.ma	island	matrix	NP.d.isl.ma.2.a	np
SWP	42	Who heard the rumor that you won the the award?	1.078244014	-43.50661727786064	-4.83406858642896	-0.36928102801937435	74.3077679105874	8.256418656731933	-2.2714056385044983	-0.2792058297759051	-1.748895449664488	-0.3507824396194331	-0.39552715645825365	-0.590170796623522	-1.2753057341402017	-1.162572339391081	NP.d.isl.ma	island	matrix	NP.d.isl.ma.3.a	np
SWP	43	Who denied the fact that you could afford the house?	0.693247685	-26.69629636593163	-2.966255151770181	-0.2210406342737612	94.0792182974401	10.453246477493344	-0.5645022017241944	-0.6354991456898165	-0.28340120654324097	-0.09958864775620299	-0.5221356683311552	-0.24599778100225014	-0.6000006737070054	-0.39574780042836366	NP.d.isl.ma	island	matrix	NP.d.isl.ma.4.a	np
SWP	44	Who verified the statement that you owned the car?	0.840758845	-38.783642917871475	-4.847955364733934	-0.34553209021046777	73.45960167989625	9.182450209987032	-0.5483473596877756	-0.6589214952199899	-0.16458690997156214	-0.6729726148573396	-0.20425265961418634	-0.3908023169463122	-0.6036344274538827	-0.5112070949341668	NP.d.isl.ma	island	matrix	NP.d.isl.ma.5.a	np
SWP	45	Who made the claim that you saw the bear?	0.928811568	-32.592467308044434	-4.074058413505554	-0.3116045505720065	72.00314032417747	9.000392540522183	-0.26258295782500723	-0.446156106281201	-0.33501676473199765	-0.43688766015496416	-0.3832354757946249	-0.3212638074560173	-0.3543695320531041	-0.3701608722482925	NP.d.isl.ma	island	matrix	NP.d.isl.ma.6.a	np
SWP	46	Who doubted the possibility that you could find the clue?	0.700187195	-30.92139163799584	-3.4357101819995375	-0.2510312491132658	92.25606832852827	10.250674258725363	-0.2323849740408517	-0.7475039078713166	-0.2797918783574518	-0.26756300418906664	-0.6875670538179309	-0.2683547785973575	-0.48994444095608414	-0.3818109411146717	NP.d.isl.ma	island	matrix	NP.d.isl.ma.7.a	np
SWP	47	Who heard the rumor that I sold my house?	0.747099234	-12.803293198347092	-1.6004116497933865	-0.10835351097277725	105.35894338634274	13.169867923292843	-0.29544935897226543	-0.08262876267660607	-0.11704379481110404	-0.06400455505711523	-0.11370326465863619	-0.10834701887615393	-0.18903906082443575	-0.1397816178792727	NP.d.isl.ma	island	matrix	NP.d.isl.ma.8.a	np
SWP	48	What did you suggest that I play?	-0.001033124	-29.170716285705566	-4.861786047617595	-0.32806528484673086	59.74669629372619	9.95778271562103	-0.3229894681001764	-0.5326892703842914	-0.44897584563367543	-0.3880045723231077	-0.17580657963120144	-0.33266705811003755	-0.3229894681001764	-0.43488486137271437	NP.d.non.em	non	embedded	NP.d.non.em.1.a	np
SWP	49	What did you predict that you would finish?	0.400135769	-29.09878695011139	-4.156969564301627	-0.2863618746311204	72.51664976818518	10.359521395455024	-0.36712570415452006	-0.6488265912824038	-0.26331050361014186	-0.12012087039805759	-0.050854340834860644	-0.22058130222893446	-0.36712570415452006	-0.4264209330156885	NP.d.non.em	non	embedded	NP.d.non.em.2.a	np
SWP	50	What did you hear that you won?	0.07489808	-29.668371617794037	-4.9447286029656725	-0.3305242718757631	60.0931803838869	10.015530063981151	-0.31419337768886946	-0.7995273605289506	-0.43659679644063737	-0.22193242795987325	-0.03991123681706038	-0.3081570918212595	-0.31419337768886946	-0.5167725115528191	NP.d.non.em	non	embedded	NP.d.non.em.3.a	np
SWP	51	What did you deny that you could afford?	-0.484519803	-28.573169765993953	-4.081881395141993	-0.2770157151526717	74.5732158108908	10.653316544412972	-0.765905570503718	-0.295357008618788	-0.24419636168474718	-0.09331997575317878	-0.06102992420746059	-0.2130594461549736	-0.765905570503718	-0.4351529802690844	NP.d.non.em	non	embedded	NP.d.non.em.4.a	np
SWP	52	What did you state that you owned?	0.023214737	-25.378883689641953	-4.229813948273659	-0.29093596661559196	61.852970057662446	10.308828342943741	-1.1663257045175877	-0.25285737276435405	-0.05961713345468624	-0.06445020388736916	-0.049588422947615625	-0.2697887399666348	-1.1663257045175877	-0.49293340357887594	NP.d.non.em	non	embedded	NP.d.non.em.5.a	np
SWP	53	What did you claim that you saw?	0.169632314	-17.546961579471827	-2.9244935965786376	-0.19710673599768003	71.47567628551903	11.912612714253171	-0.8765004474811415	-0.10282125253302651	-0.07093202329760658	-0.08201502036375902	-0.017736500573814297	-0.19248095589322065	-0.8765004474811415	-0.3500845744372582	NP.d.non.em	non	embedded	NP.d.non.em.6.a	np
SWP	54	What did you doubt that you could find?	0.558662193	-26.59562812000513	-3.7993754457150186	-0.2619456071246461	74.93548137995175	10.705068768564535	-0.7695293456575057	-0.19483341501363394	-0.2527977567090551	-0.2519594372472143	-0.0968584647729944	-0.24069208689344626	-0.7695293456575057	-0.4057201724600649	NP.d.non.em	non	embedded	NP.d.non.em.7.a	np
SWP	55	What did you hear that I sold?	-0.081669508	-29.02414472401142	-4.8373574540019035	-0.32634803807739243	59.91202567554353	9.98533761259059	-0.31380104015553456	-0.6514053005265278	-0.6052886699347375	-0.2412749712361734	-0.07505982400912938	-0.31767999207269754	-0.31380104015553456	-0.5234983368722667	NP.d.non.em	non	embedded	NP.d.non.em.8.a	np
SWP	56	Who suggested that you play golf?	1.001638882	-17.054472271353006	-3.4108944542706015	-0.20603222385489814	65.7212797554946	13.144255951098922	-0.5355117309437057	-0.15295927175549745	-0.3513024781507274	-0.012366479400546467	-0.0038917310307178803	-0.21120633825623897	-0.5355117309437057	-0.34423550134960157	NP.d.non.ma	non	matrix	NP.d.non.ma.1.a	np
SWP	57	Who predicted that you would finish your homework?	0.694473166	-19.02972187846899	-2.7185316969241415	-0.1777220508470159	88.04602807925504	12.578004011322149	-0.6088371854432307	-0.1624647002905849	-0.13161679147177177	-0.07438912818264981	-0.04130799886675327	-0.14726305831669564	-0.6088371854432307	-0.3009728924018625	NP.d.non.ma	non	matrix	NP.d.non.ma.2.a	np
SWP	58	Who heard that you won the award? 	0.775463505	-22.115349650382996	-3.685891608397166	-0.2518247902135698	65.7050338457264	10.950838974287734	-0.23630802689140293	-0.602788985313686	-0.25198428970409664	-0.25433833818896545	-0.06966314452619447	-0.24132018775651845	-0.23630802689140293	-0.36369376730306185	NP.d.non.ma	non	matrix	NP.d.non.ma.3.a	np
SWP	59	Who denied that you could afford the house?	0.76570895	-29.99273995310068	-4.28467713615724	-0.29170645851736166	72.82548390640152	10.40364055805736	-0.8344787158845799	-0.33994016472467214	-0.6298916204673822	-0.0965439946362899	-0.46436143299728044	-0.33988196282657807	-0.8344787158845799	-0.6014368336922113	NP.d.non.ma	non	matrix	NP.d.non.ma.4.a	np
SWP	60	Who stated that you owned the car?	0.826212994	-28.819408733397722	-4.80323478889962	-0.3189201301854011	61.54619069315412	10.257698448859019	-0.7010875528092723	-0.19126623433387321	-0.686526645705377	-0.19380512253883206	-0.40714048798088986	-0.36414996313126163	-0.7010875528092723	-0.5262934776161742	NP.d.non.ma	non	matrix	NP.d.non.ma.5.a	np
SWP	61	Who claimed that you saw the bear?	0.945067977	-31.471758473664522	-5.245293078944087	-0.35222694292399237	57.87903965780001	9.646506609633335	-0.26396380435972455	-0.6094092776738309	-0.3985852043075215	-0.5583417470897227	-0.27900525624951217	-0.35290297038340235	-0.26396380435972455	-0.42398609544702565	NP.d.non.ma	non	matrix	NP.d.non.ma.6.a	np
SWP	62	Who doubted that you could find the clue?	0.611935263	-26.44789607822895	-3.7782708683184216	-0.2575142695769914	76.2566884936236	10.893812641946228	-0.22899907830631175	-0.7065971534562241	-0.2948550174923133	-0.7012239022811569	-0.08376332944392301	-0.30148279985246135	-0.22899907830631175	-0.41015041641828304	NP.d.non.ma	non	matrix	NP.d.non.ma.7.a	np
SWP	63	Who heard that I sold my house?	0.787416257	-16.65957060456276	-2.77659510076046	-0.17819714563036626	76.82997742175439	12.804996236959065	-0.5872279905512715	-0.2113264270712782	-0.06684264056266474	-0.126604906146647	-0.12299675106389552	-0.19456851544828405	-0.5872279905512715	-0.2884656860617381	NP.d.non.ma	non	matrix	NP.d.non.ma.8.a	np
SWP	64	Who do you think the gift from prompted the hearing about congressional ethics? 	-0.966222989	-77.57017358392477	-6.464181131993731	-0.4673282531787776	88.41631034100521	7.368025861750435	-0.7960804432963411	-0.7306631863251756	-0.6375419632965749	-0.7593511643475448	-0.8907587567008757	-0.49542681349848544	-0.7214285309726972	-0.7322606344772474	SUB.d.comp.sub	island	embedded	SUB.d.comp.sub.1.a	sub
SWP	65	Who do you think the speech by interrupted the TV show about whales?	-1.019399469	-68.97234074771404	-5.7476950623095036	-0.43356466975529295	90.10967298426863	7.509139415355719	-0.7497820369698291	-0.8024208729755379	-1.38232932662927	-0.3076471753401833	-0.540199063694292	-0.465272449983358	-0.9781774121915457	-0.7755262983671548	SUB.d.comp.sub	island	embedded	SUB.d.comp.sub.2.a	sub
SWP	66	Who do you think the meeting with delayed the fundraiser for the candidate?	-1.0191742	-63.38941152021289	-5.282450960017741	-0.41432216259765475	89.60605249934014	7.467171041611678	-0.9487888945452113	-0.37501653573906985	-1.0549552150084003	-0.523172495813943	-0.5573728941623256	-0.422678450925897	-0.7929202150975604	-0.679917777700295	SUB.d.comp.sub	island	embedded	SUB.d.comp.sub.3.a	sub
SWP	67	Who do you think the documentary by preceded the movie about gangsters?	-0.81732886	-57.19799339771271	-5.1998175816102465	-0.38000763891033573	93.32001608685135	8.483637826077397	-0.7448340901910041	-1.2301566321181545	-0.4949693351769896	-0.18612831824009962	-0.5619345465375464	-0.40413913670322504	-0.9874953611545794	-0.6436045844527588	SUB.d.comp.sub	island	embedded	SUB.d.comp.sub.4.a	sub
SWP	68	Who do you think the email from criticized the joke about religion?	-1.390757133	-70.70341083407402	-6.427582803097638	-0.47361671297956515	78.58061757208702	7.143692506553365	-0.9694362290588352	-0.7961154466502237	-0.29402016858281477	-0.6148256177661557	-0.631550640189445	-0.4538081707951994	-0.8827758378545294	-0.6611896204494949	SUB.d.comp.sub	island	embedded	SUB.d.comp.sub.5.a	sub
SWP	69	Who do you think the picture of accompanied the invitation to the wedding?	-1.255752032	-45.29696264863014	-3.774746887385845	-0.3079830858007473	101.77917476605717	8.481597897171431	-0.8414830586221608	-0.70395162473636	-0.34524524304176235	-0.361507164504193	-0.11058423829294145	-0.2932046203273066	-0.6302266421334276	-0.4783959769362492	SUB.d.comp.sub	island	embedded	SUB.d.comp.sub.6.a	sub
SWP	70	Who do you think the flyer from promoted the play about the Great Depression?	-0.940539281	-60.962535622064024	-4.689425817081848	-0.35715396157757534	109.72725696147057	8.440558227805429	-1.0568124523906324	-1.2200319266510335	-0.5506704736965432	-0.8410409070595067	-0.33045405263797506	-0.40064678994609443	-0.9425049509127364	-0.7381462327705542	SUB.d.comp.sub	island	embedded	SUB.d.comp.sub.7.a	sub
SWP	71	Who do you think the verdict from started the debate about civil rights?	-0.503160761	-42.730002999305725	-3.560833583275477	-0.26530870309652593	118.32767245795014	9.860639371495845	-0.7332537238430739	-1.087692426131296	-0.484694655447757	-0.26911881869825627	-0.24822073577643627	-0.30519210573540506	-0.7685469351407089	-0.5202672070675814	SUB.d.comp.sub	island	embedded	SUB.d.comp.sub.8.a	sub
SWP	72	What do you think the gift from the lobbyist prompted the hearing about?  	-0.176371891	-55.42623277194798	-4.618852730995665	-0.33868283809143473	108.22608892314918	9.018840743595765	-0.7268276612477176	-0.6324405245227397	-0.7421243111382402	-0.66686909656787	-0.4470074546346416	-0.3170051563286335	-0.7004641656362325	-0.5438149357788983	SUB.d.comp.obj	island	matrix	SUB.d.comp.obj.1.a	sub
